countyfips,countyname,total_reg,age_18_19,age_20_24,age_25_29,age_30_34,age_35_44,age_45_54,age_55_64,age_65_74,age_75_84,age_85over,voters_gender_m,voters_gender_f,voters_gender_unknown,party_dem,party_npp,party_rep,party_lib,party_con,party_cnt,party_grn,party_scl,party_oth,party_unk,eth1_eur,eth1_hisp,eth1_aa,eth1_esa,eth1_oth,eth1_unk,eth2_euro,eth2_64,eth2_93,eth2_23,eth2_30,eth2_10,eth2_34,eth2_14,eth2_85,eth2_21,eth2_66,eth2_35,eth2_29,eth2_12,eth2_61,eth2_33,eth2_55,eth2_32,eth2_26,eth2_38,eth2_59,eth2_99,eth2_57,eth2_19,eth2_28,eth2_18,eth2_unk,languages_description_english,languages_description_spanish,languages_description_hindi,languages_description_italian,languages_description_portuguese,languages_description_arabic,languages_description_other,languages_description_unknown,absenteetypes_description_permanent_us,absenteetypes_description_temporary,absenteetypes_description_permanent_out_of_country,commercialdata_estimatedhhincomeamount_avg,r20231205_voted_all,r20231205_reg_all,r20231205_pct_voted_all,r20231205_voted_gender_m,r20231205_reg_gender_m,r20231205_pct_voted_gender_m,r20231205_voted_gender_f,r20231205_reg_gender_f,r20231205_pct_voted_gender_f,r20231205_voted_gender_unk,r20231205_reg_gender_unk,r20231205_pct_voted_gender_unk,r20231205_voted_eur,r20231205_reg_eur,r20231205_pct_voted_eur,r20231205_voted_hisp,r20231205_reg_hisp,r20231205_pct_voted_hisp,r20231205_voted_aa,r20231205_reg_aa,r20231205_pct_voted_aa,r20231205_voted_esa,r20231205_reg_esa,r20231205_pct_voted_esa,r20231205_voted_oth,r20231205_reg_oth,r20231205_pct_voted_oth,r20231205_voted_unk,r20231205_reg_unk,r20231205_pct_voted_unk,r20231205_voted_age_18_19,r20231205_reg_age_18_19,r20231205_pct_voted_age_age_18_19,r20231205_voted_age_20_24,r20231205_reg_age_20_24,r20231205_pct_voted_age_age_20_24,r20231205_voted_age_25_29,r20231205_reg_age_25_29,r20231205_pct_voted_age_age_25_29,r20231205_voted_age_30_34,r20231205_reg_age_30_34,r20231205_pct_voted_age_age_30_34,r20231205_voted_age_35_44,r20231205_reg_age_35_44,r20231205_pct_voted_age_age_35_44,r20231205_voted_age_45_54,r20231205_reg_age_45_54,r20231205_pct_voted_age_age_45_54,r20231205_voted_age_55_64,r20231205_reg_age_55_64,r20231205_pct_voted_age_age_55_64,r20231205_voted_age_65_74,r20231205_reg_age_65_74,r20231205_pct_voted_age_age_65_74,r20231205_voted_age_75_84,r20231205_reg_age_75_84,r20231205_pct_voted_age_age_75_84,r20231205_voted_age_85over,r20231205_reg_age_85over,r20231205_pct_voted_age_age_85over,r20231205_voted_party_democratic,r20231205_reg_party_democratic,r20231205_pct_voted_party_democratic,r20231205_voted_party_republican,r20231205_reg_party_republican,r20231205_pct_voted_party_republican,r20231205_voted_party_ind_npp,r20231205_reg_party_ind_npp,r20231205_pct_voted_party_ind_npp,r20231205_voted_party_others,r20231205_reg_party_others,r20231205_pct_voted_party_others,r20231205_voted_party_dem_eur,r20231205_reg_party_dem_eur,r20231205_pct_voted_party_dem_eur,r20231205_voted_party_rep_eur,r20231205_reg_party_rep_eur,r20231205_pct_voted_party_rep_eur,r20231205_voted_party_ind_npp_eur,r20231205_reg_party_ind_npp_eur,r20231205_pct_voted_party_ind_npp_eur,r20231205_voted_party_others_eur,r20231205_reg_party_others_eur,r20231205_pct_voted_party_others_eur,r20231205_voted_party_dem_hisp,r20231205_reg_party_dem_hisp,r20231205_pct_voted_party_dem_hisp,r20231205_voted_party_rep_hisp,r20231205_reg_party_rep_hisp,r20231205_pct_voted_party_rep_hisp,r20231205_voted_party_ind_npp_hisp,r20231205_reg_party_ind_npp_hisp,r20231205_pct_voted_party_ind_npp_hisp,r20231205_voted_party_others_hisp,r20231205_reg_party_others_hisp,r20231205_pct_voted_party_others_hisp,r20231205_voted_party_dem_aa,r20231205_reg_party_dem_aa,r20231205_pct_voted_party_dem_aa,r20231205_voted_party_rep_aa,r20231205_reg_party_rep_aa,r20231205_pct_voted_party_rep_aa,r20231205_voted_party_ind_npp_aa,r20231205_reg_party_ind_npp_aa,r20231205_pct_voted_party_ind_npp_aa,r20231205_voted_party_others_aa,r20231205_reg_party_others_aa,r20231205_pct_voted_party_others_aa,r20231205_voted_party_dem_esa,r20231205_reg_party_dem_esa,r20231205_pct_voted_party_dem_esa,r20231205_voted_party_rep_esa,r20231205_reg_party_rep_esa,r20231205_pct_voted_party_rep_esa,r20231205_voted_party_ind_npp_esa,r20231205_reg_party_ind_npp_esa,r20231205_pct_voted_party_ind_npp_esa,r20231205_voted_party_others_esa,r20231205_reg_party_others_esa,r20231205_pct_voted_party_others_esa,r20231205_voted_party_dem_oth,r20231205_reg_party_dem_oth,r20231205_pct_voted_party_dem_oth,r20231205_voted_party_rep_oth,r20231205_reg_party_rep_oth,r20231205_pct_voted_party_rep_oth,r20231205_voted_party_ind_npp_oth,r20231205_reg_party_ind_npp_oth,r20231205_pct_voted_party_ind_npp_oth,r20231205_voted_party_others_oth,r20231205_reg_party_others_oth,r20231205_pct_voted_party_others_oth,r20231205_voted_party_dem_unk,r20231205_reg_party_dem_unk,r20231205_pct_voted_party_dem_unk,r20231205_voted_party_rep_unk,r20231205_reg_party_rep_unk,r20231205_pct_voted_party_rep_unk,r20231205_voted_party_ind_npp_unk,r20231205_reg_party_ind_npp_unk,r20231205_pct_voted_party_ind_npp_unk,r20231205_voted_party_others_unk,r20231205_reg_party_others_unk,r20231205_pct_voted_party_others_unk,g20231107_voted_all,g20231107_reg_all,g20231107_pct_voted_all,g20231107_voted_gender_m,g20231107_reg_gender_m,g20231107_pct_voted_gender_m,g20231107_voted_gender_f,g20231107_reg_gender_f,g20231107_pct_voted_gender_f,g20231107_voted_gender_unk,g20231107_reg_gender_unk,g20231107_pct_voted_gender_unk,g20231107_voted_eur,g20231107_reg_eur,g20231107_pct_voted_eur,g20231107_voted_hisp,g20231107_reg_hisp,g20231107_pct_voted_hisp,g20231107_voted_aa,g20231107_reg_aa,g20231107_pct_voted_aa,g20231107_voted_esa,g20231107_reg_esa,g20231107_pct_voted_esa,g20231107_voted_oth,g20231107_reg_oth,g20231107_pct_voted_oth,g20231107_voted_unk,g20231107_reg_unk,g20231107_pct_voted_unk,g20231107_voted_age_18_19,g20231107_reg_age_18_19,g20231107_pct_voted_age_age_18_19,g20231107_voted_age_20_24,g20231107_reg_age_20_24,g20231107_pct_voted_age_age_20_24,g20231107_voted_age_25_29,g20231107_reg_age_25_29,g20231107_pct_voted_age_age_25_29,g20231107_voted_age_30_34,g20231107_reg_age_30_34,g20231107_pct_voted_age_age_30_34,g20231107_voted_age_35_44,g20231107_reg_age_35_44,g20231107_pct_voted_age_age_35_44,g20231107_voted_age_45_54,g20231107_reg_age_45_54,g20231107_pct_voted_age_age_45_54,g20231107_voted_age_55_64,g20231107_reg_age_55_64,g20231107_pct_voted_age_age_55_64,g20231107_voted_age_65_74,g20231107_reg_age_65_74,g20231107_pct_voted_age_age_65_74,g20231107_voted_age_75_84,g20231107_reg_age_75_84,g20231107_pct_voted_age_age_75_84,g20231107_voted_age_85over,g20231107_reg_age_85over,g20231107_pct_voted_age_age_85over,g20231107_voted_party_democratic,g20231107_reg_party_democratic,g20231107_pct_voted_party_democratic,g20231107_voted_party_republican,g20231107_reg_party_republican,g20231107_pct_voted_party_republican,g20231107_voted_party_ind_npp,g20231107_reg_party_ind_npp,g20231107_pct_voted_party_ind_npp,g20231107_voted_party_others,g20231107_reg_party_others,g20231107_pct_voted_party_others,g20231107_voted_party_dem_eur,g20231107_reg_party_dem_eur,g20231107_pct_voted_party_dem_eur,g20231107_voted_party_rep_eur,g20231107_reg_party_rep_eur,g20231107_pct_voted_party_rep_eur,g20231107_voted_party_ind_npp_eur,g20231107_reg_party_ind_npp_eur,g20231107_pct_voted_party_ind_npp_eur,g20231107_voted_party_others_eur,g20231107_reg_party_others_eur,g20231107_pct_voted_party_others_eur,g20231107_voted_party_dem_hisp,g20231107_reg_party_dem_hisp,g20231107_pct_voted_party_dem_hisp,g20231107_voted_party_rep_hisp,g20231107_reg_party_rep_hisp,g20231107_pct_voted_party_rep_hisp,g20231107_voted_party_ind_npp_hisp,g20231107_reg_party_ind_npp_hisp,g20231107_pct_voted_party_ind_npp_hisp,g20231107_voted_party_others_hisp,g20231107_reg_party_others_hisp,g20231107_pct_voted_party_others_hisp,g20231107_voted_party_dem_aa,g20231107_reg_party_dem_aa,g20231107_pct_voted_party_dem_aa,g20231107_voted_party_rep_aa,g20231107_reg_party_rep_aa,g20231107_pct_voted_party_rep_aa,g20231107_voted_party_ind_npp_aa,g20231107_reg_party_ind_npp_aa,g20231107_pct_voted_party_ind_npp_aa,g20231107_voted_party_others_aa,g20231107_reg_party_others_aa,g20231107_pct_voted_party_others_aa,g20231107_voted_party_dem_esa,g20231107_reg_party_dem_esa,g20231107_pct_voted_party_dem_esa,g20231107_voted_party_rep_esa,g20231107_reg_party_rep_esa,g20231107_pct_voted_party_rep_esa,g20231107_voted_party_ind_npp_esa,g20231107_reg_party_ind_npp_esa,g20231107_pct_voted_party_ind_npp_esa,g20231107_voted_party_others_esa,g20231107_reg_party_others_esa,g20231107_pct_voted_party_others_esa,g20231107_voted_party_dem_oth,g20231107_reg_party_dem_oth,g20231107_pct_voted_party_dem_oth,g20231107_voted_party_rep_oth,g20231107_reg_party_rep_oth,g20231107_pct_voted_party_rep_oth,g20231107_voted_party_ind_npp_oth,g20231107_reg_party_ind_npp_oth,g20231107_pct_voted_party_ind_npp_oth,g20231107_voted_party_others_oth,g20231107_reg_party_others_oth,g20231107_pct_voted_party_others_oth,g20231107_voted_party_dem_unk,g20231107_reg_party_dem_unk,g20231107_pct_voted_party_dem_unk,g20231107_voted_party_rep_unk,g20231107_reg_party_rep_unk,g20231107_pct_voted_party_rep_unk,g20231107_voted_party_ind_npp_unk,g20231107_reg_party_ind_npp_unk,g20231107_pct_voted_party_ind_npp_unk,g20231107_voted_party_others_unk,g20231107_reg_party_others_unk,g20231107_pct_voted_party_others_unk,p20230606_voted_all,p20230606_reg_all,p20230606_pct_voted_all,p20230606_voted_gender_m,p20230606_reg_gender_m,p20230606_pct_voted_gender_m,p20230606_voted_gender_f,p20230606_reg_gender_f,p20230606_pct_voted_gender_f,p20230606_voted_gender_unk,p20230606_reg_gender_unk,p20230606_pct_voted_gender_unk,p20230606_voted_eur,p20230606_reg_eur,p20230606_pct_voted_eur,p20230606_voted_hisp,p20230606_reg_hisp,p20230606_pct_voted_hisp,p20230606_voted_aa,p20230606_reg_aa,p20230606_pct_voted_aa,p20230606_voted_esa,p20230606_reg_esa,p20230606_pct_voted_esa,p20230606_voted_oth,p20230606_reg_oth,p20230606_pct_voted_oth,p20230606_voted_unk,p20230606_reg_unk,p20230606_pct_voted_unk,p20230606_voted_age_18_19,p20230606_reg_age_18_19,p20230606_pct_voted_age_age_18_19,p20230606_voted_age_20_24,p20230606_reg_age_20_24,p20230606_pct_voted_age_age_20_24,p20230606_voted_age_25_29,p20230606_reg_age_25_29,p20230606_pct_voted_age_age_25_29,p20230606_voted_age_30_34,p20230606_reg_age_30_34,p20230606_pct_voted_age_age_30_34,p20230606_voted_age_35_44,p20230606_reg_age_35_44,p20230606_pct_voted_age_age_35_44,p20230606_voted_age_45_54,p20230606_reg_age_45_54,p20230606_pct_voted_age_age_45_54,p20230606_voted_age_55_64,p20230606_reg_age_55_64,p20230606_pct_voted_age_age_55_64,p20230606_voted_age_65_74,p20230606_reg_age_65_74,p20230606_pct_voted_age_age_65_74,p20230606_voted_age_75_84,p20230606_reg_age_75_84,p20230606_pct_voted_age_age_75_84,p20230606_voted_age_85over,p20230606_reg_age_85over,p20230606_pct_voted_age_age_85over,p20230606_voted_party_democratic,p20230606_reg_party_democratic,p20230606_pct_voted_party_democratic,p20230606_voted_party_republican,p20230606_reg_party_republican,p20230606_pct_voted_party_republican,p20230606_voted_party_ind_npp,p20230606_reg_party_ind_npp,p20230606_pct_voted_party_ind_npp,p20230606_voted_party_others,p20230606_reg_party_others,p20230606_pct_voted_party_others,p20230606_voted_party_dem_eur,p20230606_reg_party_dem_eur,p20230606_pct_voted_party_dem_eur,p20230606_voted_party_rep_eur,p20230606_reg_party_rep_eur,p20230606_pct_voted_party_rep_eur,p20230606_voted_party_ind_npp_eur,p20230606_reg_party_ind_npp_eur,p20230606_pct_voted_party_ind_npp_eur,p20230606_voted_party_others_eur,p20230606_reg_party_others_eur,p20230606_pct_voted_party_others_eur,p20230606_voted_party_dem_hisp,p20230606_reg_party_dem_hisp,p20230606_pct_voted_party_dem_hisp,p20230606_voted_party_rep_hisp,p20230606_reg_party_rep_hisp,p20230606_pct_voted_party_rep_hisp,p20230606_voted_party_ind_npp_hisp,p20230606_reg_party_ind_npp_hisp,p20230606_pct_voted_party_ind_npp_hisp,p20230606_voted_party_others_hisp,p20230606_reg_party_others_hisp,p20230606_pct_voted_party_others_hisp,p20230606_voted_party_dem_aa,p20230606_reg_party_dem_aa,p20230606_pct_voted_party_dem_aa,p20230606_voted_party_rep_aa,p20230606_reg_party_rep_aa,p20230606_pct_voted_party_rep_aa,p20230606_voted_party_ind_npp_aa,p20230606_reg_party_ind_npp_aa,p20230606_pct_voted_party_ind_npp_aa,p20230606_voted_party_others_aa,p20230606_reg_party_others_aa,p20230606_pct_voted_party_others_aa,p20230606_voted_party_dem_esa,p20230606_reg_party_dem_esa,p20230606_pct_voted_party_dem_esa,p20230606_voted_party_rep_esa,p20230606_reg_party_rep_esa,p20230606_pct_voted_party_rep_esa,p20230606_voted_party_ind_npp_esa,p20230606_reg_party_ind_npp_esa,p20230606_pct_voted_party_ind_npp_esa,p20230606_voted_party_others_esa,p20230606_reg_party_others_esa,p20230606_pct_voted_party_others_esa,p20230606_voted_party_dem_oth,p20230606_reg_party_dem_oth,p20230606_pct_voted_party_dem_oth,p20230606_voted_party_rep_oth,p20230606_reg_party_rep_oth,p20230606_pct_voted_party_rep_oth,p20230606_voted_party_ind_npp_oth,p20230606_reg_party_ind_npp_oth,p20230606_pct_voted_party_ind_npp_oth,p20230606_voted_party_others_oth,p20230606_reg_party_others_oth,p20230606_pct_voted_party_others_oth,p20230606_voted_party_dem_unk,p20230606_reg_party_dem_unk,p20230606_pct_voted_party_dem_unk,p20230606_voted_party_rep_unk,p20230606_reg_party_rep_unk,p20230606_pct_voted_party_rep_unk,p20230606_voted_party_ind_npp_unk,p20230606_reg_party_ind_npp_unk,p20230606_pct_voted_party_ind_npp_unk,p20230606_voted_party_others_unk,p20230606_reg_party_others_unk,p20230606_pct_voted_party_others_unk,r20230124_voted_all,r20230124_reg_all,r20230124_pct_voted_all,r20230124_voted_gender_m,r20230124_reg_gender_m,r20230124_pct_voted_gender_m,r20230124_voted_gender_f,r20230124_reg_gender_f,r20230124_pct_voted_gender_f,r20230124_voted_gender_unk,r20230124_reg_gender_unk,r20230124_pct_voted_gender_unk,r20230124_voted_eur,r20230124_reg_eur,r20230124_pct_voted_eur,r20230124_voted_hisp,r20230124_reg_hisp,r20230124_pct_voted_hisp,r20230124_voted_aa,r20230124_reg_aa,r20230124_pct_voted_aa,r20230124_voted_esa,r20230124_reg_esa,r20230124_pct_voted_esa,r20230124_voted_oth,r20230124_reg_oth,r20230124_pct_voted_oth,r20230124_voted_unk,r20230124_reg_unk,r20230124_pct_voted_unk,r20230124_voted_age_18_19,r20230124_reg_age_18_19,r20230124_pct_voted_age_age_18_19,r20230124_voted_age_20_24,r20230124_reg_age_20_24,r20230124_pct_voted_age_age_20_24,r20230124_voted_age_25_29,r20230124_reg_age_25_29,r20230124_pct_voted_age_age_25_29,r20230124_voted_age_30_34,r20230124_reg_age_30_34,r20230124_pct_voted_age_age_30_34,r20230124_voted_age_35_44,r20230124_reg_age_35_44,r20230124_pct_voted_age_age_35_44,r20230124_voted_age_45_54,r20230124_reg_age_45_54,r20230124_pct_voted_age_age_45_54,r20230124_voted_age_55_64,r20230124_reg_age_55_64,r20230124_pct_voted_age_age_55_64,r20230124_voted_age_65_74,r20230124_reg_age_65_74,r20230124_pct_voted_age_age_65_74,r20230124_voted_age_75_84,r20230124_reg_age_75_84,r20230124_pct_voted_age_age_75_84,r20230124_voted_age_85over,r20230124_reg_age_85over,r20230124_pct_voted_age_age_85over,r20230124_voted_party_democratic,r20230124_reg_party_democratic,r20230124_pct_voted_party_democratic,r20230124_voted_party_republican,r20230124_reg_party_republican,r20230124_pct_voted_party_republican,r20230124_voted_party_ind_npp,r20230124_reg_party_ind_npp,r20230124_pct_voted_party_ind_npp,r20230124_voted_party_others,r20230124_reg_party_others,r20230124_pct_voted_party_others,r20230124_voted_party_dem_eur,r20230124_reg_party_dem_eur,r20230124_pct_voted_party_dem_eur,r20230124_voted_party_rep_eur,r20230124_reg_party_rep_eur,r20230124_pct_voted_party_rep_eur,r20230124_voted_party_ind_npp_eur,r20230124_reg_party_ind_npp_eur,r20230124_pct_voted_party_ind_npp_eur,r20230124_voted_party_others_eur,r20230124_reg_party_others_eur,r20230124_pct_voted_party_others_eur,r20230124_voted_party_dem_hisp,r20230124_reg_party_dem_hisp,r20230124_pct_voted_party_dem_hisp,r20230124_voted_party_rep_hisp,r20230124_reg_party_rep_hisp,r20230124_pct_voted_party_rep_hisp,r20230124_voted_party_ind_npp_hisp,r20230124_reg_party_ind_npp_hisp,r20230124_pct_voted_party_ind_npp_hisp,r20230124_voted_party_others_hisp,r20230124_reg_party_others_hisp,r20230124_pct_voted_party_others_hisp,r20230124_voted_party_dem_aa,r20230124_reg_party_dem_aa,r20230124_pct_voted_party_dem_aa,r20230124_voted_party_rep_aa,r20230124_reg_party_rep_aa,r20230124_pct_voted_party_rep_aa,r20230124_voted_party_ind_npp_aa,r20230124_reg_party_ind_npp_aa,r20230124_pct_voted_party_ind_npp_aa,r20230124_voted_party_others_aa,r20230124_reg_party_others_aa,r20230124_pct_voted_party_others_aa,r20230124_voted_party_dem_esa,r20230124_reg_party_dem_esa,r20230124_pct_voted_party_dem_esa,r20230124_voted_party_rep_esa,r20230124_reg_party_rep_esa,r20230124_pct_voted_party_rep_esa,r20230124_voted_party_ind_npp_esa,r20230124_reg_party_ind_npp_esa,r20230124_pct_voted_party_ind_npp_esa,r20230124_voted_party_others_esa,r20230124_reg_party_others_esa,r20230124_pct_voted_party_others_esa,r20230124_voted_party_dem_oth,r20230124_reg_party_dem_oth,r20230124_pct_voted_party_dem_oth,r20230124_voted_party_rep_oth,r20230124_reg_party_rep_oth,r20230124_pct_voted_party_rep_oth,r20230124_voted_party_ind_npp_oth,r20230124_reg_party_ind_npp_oth,r20230124_pct_voted_party_ind_npp_oth,r20230124_voted_party_others_oth,r20230124_reg_party_others_oth,r20230124_pct_voted_party_others_oth,r20230124_voted_party_dem_unk,r20230124_reg_party_dem_unk,r20230124_pct_voted_party_dem_unk,r20230124_voted_party_rep_unk,r20230124_reg_party_rep_unk,r20230124_pct_voted_party_rep_unk,r20230124_voted_party_ind_npp_unk,r20230124_reg_party_ind_npp_unk,r20230124_pct_voted_party_ind_npp_unk,r20230124_voted_party_others_unk,r20230124_reg_party_others_unk,r20230124_pct_voted_party_others_unk
34001,ATLANTIC,193263,2366,12800,15011,15791,28452,27898,35272,31813,17307,6015,89752,100691,2820,65693,69540,55286,846,484,484,381,279,270,0,115240,24916,19087,8533,6985,18502,115240,24754,19003,3221,3934,2371,934,354,454,2036,162,230,482,215,182,107,192,259,80,63,40,84,23,65,62,28,18502,119440,9462,677,1008,341,564,2695,59076,23076,568,30,91431,0,190492,0,0,88437,0,0,99406,0,0,2649,0,0,113901,0,0,24448,0,0,18868,0,0,8359,0,0,6825,0,0,18091,0,0,1762,0,0,12409,0,0,14796,0,0,15585,0,0,28130,0,0,27658,0,0,35038,0,0,31616,0,0,17242,0,0,5999,0,0,65132,0,0,54681,0,0,67983,0,0,2696,0,0,29237,0,0,42689,0,0,40438,0,0,1537,0,0,9985,0,0,3491,0,0,10427,0,0,545,0,0,14651,0,0,214,0,0,3839,0,0,164,0,0,2772,0,0,1514,0,0,3933,0,0,140,0,0,2964,0,0,1177,0,0,2599,0,0,85,0,0,5523,0,0,5596,0,0,6747,0,0,225,0,59153,190091,0.31119999999999998,27991,88248,0.31719999999999998,30931,99214,0.31179999999999997,231,2629,0.087900000000000006,41758,113730,0.36719999999999997,3575,24368,0.1467,4571,18830,0.24279999999999999,1372,8327,0.1648,1878,6799,0.27619999999999995,5999,18037,0.33260000000000006,173,1690,0.1024,1183,12351,0.095799999999999996,1524,14756,0.10329999999999999,1905,15554,0.12250000000000001,5311,28079,0.18909999999999999,7502,27610,0.27169999999999994,13361,34997,0.38180000000000003,16175,31597,0.51190000000000002,9486,17225,0.55070000000000008,2498,5996,0.41660000000000003,23570,65041,0.36239999999999994,25134,54607,0.46029999999999999,10189,67752,0.15040000000000001,260,2691,0.096599999999999991,13208,29199,0.45230000000000004,20782,42638,0.48739999999999994,7580,40359,0.18780000000000002,188,1534,0.1226,1970,9971,0.19759999999999997,922,3485,0.2646,658,10369,0.063500000000000001,25,543,0.045999999999999999,4313,14633,0.29470000000000002,45,213,0.21130000000000004,205,3820,0.053700000000000005,8,164,0.048799999999999996,668,2764,0.24169999999999997,384,1512,0.254,311,3911,0.079500000000000001,9,140,0.064299999999999996,1064,2960,0.35950000000000004,470,1173,0.40069999999999995,338,2581,0.13100000000000001,6,85,0.070599999999999996,2347,5514,0.42560000000000003,2531,5586,0.45310000000000006,1097,6712,0.16339999999999999,24,225,0.10669999999999999,18560,187702,0.098900000000000016,8344,87113,0.095799999999999996,10155,98091,0.10349999999999999,61,2498,0.024399999999999998,11584,112552,0.10290000000000002,1279,23973,0.053400000000000003,2592,18638,0.1391,494,8191,0.060299999999999999,846,6644,0.12730000000000002,1765,17704,0.099700000000000011,36,982,0.036700000000000003,405,11970,0.033799999999999997,374,14574,0.025700000000000001,427,15373,0.027800000000000002,1143,27789,0.041100000000000005,1747,27432,0.063700000000000007,3593,34765,0.10340000000000001,5597,31442,0.17799999999999999,4040,17160,0.2354,1183,5981,0.19780000000000003,9788,64497,0.15180000000000002,8489,54114,0.15690000000000001,275,66436,0.0040999999999999995,8,2655,0.0030000000000000001,4413,28970,0.15230000000000002,7009,42283,0.1658,156,39787,0.0038999999999999998,6,1512,0.0040000000000000001,933,9885,0.094400000000000012,318,3437,0.092499999999999999,27,10113,0.0027000000000000001,1,538,0.0019,2548,14544,0.17519999999999999,19,209,0.090900000000000009,25,3722,0.0067000000000000002,0,163,0,339,2735,0.12390000000000001,141,1501,0.093900000000000011,14,3816,0.0036999999999999997,0,139,0,653,2928,0.223,167,1152,0.14499999999999999,25,2479,0.010100000000000001,1,85,0.011800000000000001,902,5435,0.16600000000000001,835,5532,0.15089999999999998,28,6519,0.0043,0,218,0,0,185998,0,0,86277,0,0,97308,0,0,2413,0,0,111695,0,0,23714,0,0,18506,0,0,8098,0,0,6537,0,0,17448,0,0,599,0,0,11617,0,0,14422,0,0,15239,0,0,27601,0,0,27290,0,0,34618,0,0,31315,0,0,17096,0,0,5967,0,0,64042,0,0,53762,0,0,65563,0,0,2631,0,0,28770,0,0,42053,0,0,39374,0,0,1498,0,0,9812,0,0,3408,0,0,9962,0,0,532,0,0,14480,0,0,206,0,0,3657,0,0,163,0,0,2713,0,0,1484,0,0,3762,0,0,139,0,0,2890,0,0,1139,0,0,2425,0,0,83,0,0,5377,0,0,5472,0,0,6383,0,0,216,0
